Compound,AirTemp,TrackTemp,Driver,race,LapTimeSeconds
HARD,26.1,30.3,MAG,2023 Saudi Arabia,94.357
HARD,26.1,30.3,HUL,2023 Saudi Arabia,94.809
MEDIUM,26.1,30.3,SAR,2023 Saudi Arabia,95.437
MEDIUM,26.1,30.3,ZHO,2023 Saudi Arabia,95.391
HARD,26.1,30.3,DEV,2023 Saudi Arabia,95.127
MEDIUM,26.1,30.3,NOR,2023 Saudi Arabia,95.005
HARD,26.1,30.3,PIA,2023 Saudi Arabia,94.859
SOFT,26.1,30.7,BOT,2023 Saudi Arabia,94.384
HARD,26.1,30.7,PER,2023 Saudi Arabia,92.188
HARD,26.1,30.7,VER,2023 Saudi Arabia,93.123
HARD,26.1,30.7,ALO,2023 Saudi Arabia,93.174
HARD,26.1,30.7,RUS,2023 Saudi Arabia,93.42
MEDIUM,26.1,30.7,HAM,2023 Saudi Arabia,93.653
HARD,26.0,30.7,SAI,2023 Saudi Arabia,93.913
HARD,26.0,30.7,LEC,2023 Saudi Arabia,93.713
HARD,26.0,30.7,OCO,2023 Saudi Arabia,94.216
HARD,26.0,30.7,GAS,2023 Saudi Arabia,94.355
HARD,26.0,30.7,TSU,2023 Saudi Arabia,94.488
HARD,26.0,30.7,MAG,2023 Saudi Arabia,94.047
HARD,26.0,30.7,HUL,2023 Saudi Arabia,94.03
MEDIUM,26.0,30.7,ZHO,2023 Saudi Arabia,95.158
MEDIUM,26.0,30.7,SAR,2023 Saudi Arabia,96.144
HARD,26.0,30.7,DEV,2023 Saudi Arabia,95.591
MEDIUM,26.0,30.7,NOR,2023 Saudi Arabia,94.658
HARD,26.0,30.7,PIA,2023 Saudi Arabia,94.827
SOFT,26.0,30.3,BOT,2023 Saudi Arabia,94.976
HARD,26.0,30.3,PER,2023 Saudi Arabia,93.19
HARD,26.0,30.3,VER,2023 Saudi Arabia,92.432
HARD,26.0,30.3,ALO,2023 Saudi Arabia,93.249
HARD,26.0,30.3,RUS,2023 Saudi Arabia,93.555
MEDIUM,26.0,30.3,HAM,2023 Saudi Arabia,93.383
HARD,26.0,30.3,SAI,2023 Saudi Arabia,93.465
HARD,26.0,30.3,LEC,2023 Saudi Arabia,93.479
HARD,26.0,30.3,OCO,2023 Saudi Arabia,94.039
HARD,26.0,30.3,GAS,2023 Saudi Arabia,93.929
HARD,26.0,30.3,TSU,2023 Saudi Arabia,94.353
HARD,26.0,30.3,MAG,2023 Saudi Arabia,94.189
HARD,26.0,30.3,HUL,2023 Saudi Arabia,94.263
MEDIUM,26.0,30.2,ZHO,2023 Saudi Arabia,94.646
MEDIUM,26.0,30.2,SAR,2023 Saudi Arabia,95.718
HARD,26.0,30.2,DEV,2023 Saudi Arabia,95.769
MEDIUM,26.0,30.2,NOR,2023 Saudi Arabia,95.057
HARD,26.0,30.2,PIA,2023 Saudi Arabia,94.949
SOFT,26.0,30.2,BOT,2023 Saudi Arabia,95.348
HARD,26.0,30.2,PER,2023 Saudi Arabia,92.83
HARD,26.0,30.2,VER,2023 Saudi Arabia,92.606
HARD,26.0,30.2,ALO,2023 Saudi Arabia,92.768
HARD,26.0,30.2,RUS,2023 Saudi Arabia,93.459
MEDIUM,26.0,30.2,HAM,2023 Saudi Arabia,93.507
HARD,26.0,30.2,SAI,2023 Saudi Arabia,93.403
HARD,26.0,30.2,LEC,2023 Saudi Arabia,93.569
HARD,26.0,30.2,OCO,2023 Saudi Arabia,93.826
HARD,26.0,30.2,GAS,2023 Saudi Arabia,94.11
HARD,26.0,30.2,TSU,2023 Saudi Arabia,94.373
HARD,26.0,30.2,MAG,2023 Saudi Arabia,95.449
HARD,26.0,30.2,HUL,2023 Saudi Arabia,94.365
MEDIUM,26.0,30.2,ZHO,2023 Saudi Arabia,94.764
MEDIUM,26.0,30.2,SAR,2023 Saudi Arabia,95.18
HARD,26.0,30.2,DEV,2023 Saudi Arabia,95.091
MEDIUM,26.0,30.2,NOR,2023 Saudi Arabia,95.549
HARD,26.0,30.2,PIA,2023 Saudi Arabia,94.429
HARD,26.0,30.1,PER,2023 Saudi Arabia,92.637
SOFT,26.0,30.1,BOT,2023 Saudi Arabia,96.474
HARD,26.0,30.1,VER,2023 Saudi Arabia,92.638
HARD,26.0,30.1,ALO,2023 Saudi Arabia,93.127
HARD,26.0,30.1,RUS,2023 Saudi Arabia,92.998
MEDIUM,26.0,30.1,HAM,2023 Saudi Arabia,93.22
HARD,26.0,30.1,SAI,2023 Saudi Arabia,93.411
HARD,26.0,30.1,LEC,2023 Saudi Arabia,93.155
HARD,26.0,30.1,OCO,2023 Saudi Arabia,93.915
HARD,26.0,30.1,GAS,2023 Saudi Arabia,93.829
HARD,26.0,30.3,TSU,2023 Saudi Arabia,94.316
HARD,26.0,30.3,MAG,2023 Saudi Arabia,94.27
HARD,26.0,30.3,HUL,2023 Saudi Arabia,94.047
MEDIUM,26.0,30.3,ZHO,2023 Saudi Arabia,94.363
HARD,26.0,30.3,DEV,2023 Saudi Arabia,95.319
MEDIUM,26.0,30.3,NOR,2023 Saudi Arabia,94.969
MEDIUM,26.0,30.3,SAR,2023 Saudi Arabia,95.974
HARD,26.0,30.3,PIA,2023 Saudi Arabia,95.301
HARD,26.0,30.3,PER,2023 Saudi Arabia,92.235
HARD,26.0,30.3,VER,2023 Saudi Arabia,92.274
SOFT,26.0,30.3,BOT,2023 Saudi Arabia,96.7
HARD,26.0,30.5,ALO,2023 Saudi Arabia,93.156
HARD,26.0,30.5,RUS,2023 Saudi Arabia,93.041
MEDIUM,26.0,30.5,HAM,2023 Saudi Arabia,93.314
HARD,26.0,30.5,SAI,2023 Saudi Arabia,93.432
HARD,26.0,30.5,LEC,2023 Saudi Arabia,93.384
HARD,26.0,30.5,OCO,2023 Saudi Arabia,93.964
HARD,26.0,30.5,GAS,2023 Saudi Arabia,93.96
HARD,26.0,30.5,TSU,2023 Saudi Arabia,94.056
HARD,26.0,30.5,MAG,2023 Saudi Arabia,93.753
HARD,26.0,30.5,HUL,2023 Saudi Arabia,94.351
MEDIUM,26.0,30.5,ZHO,2023 Saudi Arabia,94.825
HARD,26.0,30.5,DEV,2023 Saudi Arabia,94.968
MEDIUM,26.0,30.5,SAR,2023 Saudi Arabia,95.92
MEDIUM,26.0,30.5,NOR,2023 Saudi Arabia,96.183
HARD,26.0,30.5,PIA,2023 Saudi Arabia,95.951
HARD,25.9,30.5,PER,2023 Saudi Arabia,92.308
HARD,25.9,30.5,VER,2023 Saudi Arabia,92.343
SOFT,25.9,30.5,BOT,2023 Saudi Arabia,95.325
HARD,25.9,30.5,ALO,2023 Saudi Arabia,93.207
HARD,25.9,30.5,RUS,2023 Saudi Arabia,93.083
MEDIUM,25.9,30.5,HAM,2023 Saudi Arabia,93.011
HARD,25.9,30.5,SAI,2023 Saudi Arabia,93.288
HARD,25.9,30.5,LEC,2023 Saudi Arabia,93.447
HARD,25.9,30.5,OCO,2023 Saudi Arabia,93.897
HARD,25.9,30.5,GAS,2023 Saudi Arabia,94.026
HARD,25.9,30.5,TSU,2023 Saudi Arabia,93.989
HARD,25.9,30.5,MAG,2023 Saudi Arabia,94.108
HARD,25.9,30.5,HUL,2023 Saudi Arabia,94.388
MEDIUM,25.9,30.5,ZHO,2023 Saudi Arabia,94.514
HARD,25.9,30.5,DEV,2023 Saudi Arabia,94.22
MEDIUM,25.9,30.5,SAR,2023 Saudi Arabia,95.229
MEDIUM,25.9,30.5,NOR,2023 Saudi Arabia,95.228
HARD,25.9,30.5,PIA,2023 Saudi Arabia,95.257
HARD,25.9,30.5,PER,2023 Saudi Arabia,92.267
HARD,25.9,30.5,VER,2023 Saudi Arabia,92.848
SOFT,26.0,30.3,BOT,2023 Saudi Arabia,95.288
HARD,26.0,30.3,ALO,2023 Saudi Arabia,93.189
HARD,26.0,30.3,RUS,2023 Saudi Arabia,93.243
MEDIUM,26.0,30.3,HAM,2023 Saudi Arabia,93.099
HARD,26.0,30.3,SAI,2023 Saudi Arabia,93.358
HARD,26.0,30.3,LEC,2023 Saudi Arabia,93.322
HARD,26.0,30.3,OCO,2023 Saudi Arabia,93.841
HARD,26.0,30.3,GAS,2023 Saudi Arabia,94.131
HARD,26.0,30.3,TSU,2023 Saudi Arabia,94.189
HARD,26.0,30.3,MAG,2023 Saudi Arabia,93.374
HARD,26.0,30.3,HUL,2023 Saudi Arabia,94.168
MEDIUM,26.0,30.3,ZHO,2023 Saudi Arabia,94.622
HARD,26.0,30.3,DEV,2023 Saudi Arabia,94.036
MEDIUM,26.0,30.3,SAR,2023 Saudi Arabia,94.905
HARD,26.0,30.3,PIA,2023 Saudi Arabia,94.861
MEDIUM,26.0,30.3,NOR,2023 Saudi Arabia,95.519
HARD,26.0,30.3,PER,2023 Saudi Arabia,92.419
HARD,26.0,30.3,VER,2023 Saudi Arabia,92.968
SOFT,26.0,30.3,BOT,2023 Saudi Arabia,95.004
HARD,26.0,30.3,ALO,2023 Saudi Arabia,93.075
HARD,26.0,30.3,RUS,2023 Saudi Arabia,92.917
MEDIUM,26.0,30.3,HAM,2023 Saudi Arabia,93.054
HARD,26.0,30.3,SAI,2023 Saudi Arabia,93.512
HARD,26.0,30.3,LEC,2023 Saudi Arabia,93.238
HARD,26.0,30.3,OCO,2023 Saudi Arabia,93.815
HARD,26.0,30.3,GAS,2023 Saudi Arabia,93.82
HARD,26.0,30.3,MAG,2023 Saudi Arabia,94.134
HARD,26.0,30.3,TSU,2023 Saudi Arabia,94.599
HARD,26.0,30.3,HUL,2023 Saudi Arabia,94.822
MEDIUM,26.0,30.3,ZHO,2023 Saudi Arabia,94.541
HARD,26.0,30.3,DEV,2023 Saudi Arabia,94.126
MEDIUM,26.0,30.3,SAR,2023 Saudi Arabia,95.13
MEDIUM,26.0,30.3,NOR,2023 Saudi Arabia,94.871
HARD,26.0,30.3,PIA,2023 Saudi Arabia,95.625
HARD,26.0,30.3,PER,2023 Saudi Arabia,92.933
HARD,26.0,30.3,VER,2023 Saudi Arabia,93.148
SOFT,26.0,30.3,BOT,2023 Saudi Arabia,95.227
HARD,26.0,30.3,ALO,2023 Saudi Arabia,92.979
HARD,26.0,30.3,RUS,2023 Saudi Arabia,92.982
MEDIUM,26.0,30.3,HAM,2023 Saudi Arabia,93.316
HARD,26.0,30.3,SAI,2023 Saudi Arabia,93.149
HARD,26.0,30.3,LEC,2023 Saudi Arabia,93.419
HARD,26.0,30.3,OCO,2023 Saudi Arabia,93.976
HARD,26.0,30.3,GAS,2023 Saudi Arabia,94.068
HARD,26.0,30.3,MAG,2023 Saudi Arabia,95.329
HARD,26.0,30.3,TSU,2023 Saudi Arabia,97.002
HARD,26.0,30.3,HUL,2023 Saudi Arabia,94.481
MEDIUM,26.0,30.2,ZHO,2023 Saudi Arabia,94.538
HARD,26.0,30.2,DEV,2023 Saudi Arabia,94.135
MEDIUM,26.0,30.2,SAR,2023 Saudi Arabia,94.569
MEDIUM,26.0,30.2,NOR,2023 Saudi Arabia,94.532
HARD,26.0,30.2,PIA,2023 Saudi Arabia,94.467
HARD,26.0,30.2,PER,2023 Saudi Arabia,92.895
HARD,26.0,30.2,VER,2023 Saudi Arabia,93.238
SOFT,26.0,30.2,BOT,2023 Saudi Arabia,95.283
HARD,26.0,30.2,ALO,2023 Saudi Arabia,92.887
HARD,26.0,30.2,RUS,2023 Saudi Arabia,92.901
MEDIUM,26.0,30.2,HAM,2023 Saudi Arabia,92.941
HARD,26.0,30.2,SAI,2023 Saudi Arabia,93.128
HARD,26.0,30.2,LEC,2023 Saudi Arabia,93.056
HARD,26.0,30.2,OCO,2023 Saudi Arabia,93.998
HARD,26.0,30.2,GAS,2023 Saudi Arabia,93.81
HARD,26.0,30.2,MAG,2023 Saudi Arabia,93.833
HARD,26.0,30.2,TSU,2023 Saudi Arabia,94.282
HARD,26.0,30.2,HUL,2023 Saudi Arabia,94.426
MEDIUM,26.0,30.2,ZHO,2023 Saudi Arabia,94.18
HARD,26.0,30.2,DEV,2023 Saudi Arabia,94.183
MEDIUM,26.0,30.2,SAR,2023 Saudi Arabia,94.896
MEDIUM,26.0,30.2,NOR,2023 Saudi Arabia,94.818
HARD,26.0,30.2,PIA,2023 Saudi Arabia,94.509
HARD,26.0,30.2,PER,2023 Saudi Arabia,93.075
HARD,26.0,30.3,VER,2023 Saudi Arabia,93.607
HARD,26.0,30.3,ALO,2023 Saudi Arabia,92.802
SOFT,26.0,30.3,BOT,2023 Saudi Arabia,96.694
HARD,26.0,30.3,RUS,2023 Saudi Arabia,92.756
MEDIUM,26.0,30.3,HAM,2023 Saudi Arabia,93.367
HARD,26.0,30.3,SAI,2023 Saudi Arabia,92.92
HARD,26.0,30.3,LEC,2023 Saudi Arabia,94.119
HARD,26.0,30.3,OCO,2023 Saudi Arabia,93.723
HARD,26.0,30.3,GAS,2023 Saudi Arabia,93.624
HARD,26.0,30.1,MAG,2023 Saudi Arabia,93.829
HARD,26.0,30.1,TSU,2023 Saudi Arabia,94.125
HARD,26.0,30.1,HUL,2023 Saudi Arabia,94.026
MEDIUM,26.0,30.1,ZHO,2023 Saudi Arabia,94.138
HARD,26.0,30.1,DEV,2023 Saudi Arabia,94.199
MEDIUM,26.0,30.1,SAR,2023 Saudi Arabia,94.584
HARD,26.0,30.1,PIA,2023 Saudi Arabia,94.287
MEDIUM,26.0,30.1,NOR,2023 Saudi Arabia,95.378
HARD,26.0,30.1,PER,2023 Saudi Arabia,93.306
HARD,26.0,30.1,VER,2023 Saudi Arabia,93.835
HARD,26.0,30.1,ALO,2023 Saudi Arabia,92.815
HARD,26.0,30.1,RUS,2023 Saudi Arabia,93.135
SOFT,26.0,30.1,BOT,2023 Saudi Arabia,96.607
MEDIUM,26.0,30.0,HAM,2023 Saudi Arabia,93.537
HARD,26.0,30.0,SAI,2023 Saudi Arabia,93.564
HARD,26.0,30.0,LEC,2023 Saudi Arabia,93.942
HARD,26.0,30.0,OCO,2023 Saudi Arabia,93.222
HARD,26.0,30.0,GAS,2023 Saudi Arabia,93.614
HARD,26.0,30.0,MAG,2023 Saudi Arabia,93.746
HARD,26.0,30.0,TSU,2023 Saudi Arabia,94.117
HARD,26.0,30.0,HUL,2023 Saudi Arabia,94.106
MEDIUM,26.0,30.0,ZHO,2023 Saudi Arabia,93.894
HARD,26.0,30.0,DEV,2023 Saudi Arabia,93.609
MEDIUM,26.0,30.0,SAR,2023 Saudi Arabia,94.469
HARD,26.0,30.0,PIA,2023 Saudi Arabia,94.291
MEDIUM,26.0,30.0,NOR,2023 Saudi Arabia,94.122
HARD,25.9,30.0,PER,2023 Saudi Arabia,93.691
HARD,25.9,30.0,VER,2023 Saudi Arabia,91.906
HARD,25.9,30.0,ALO,2023 Saudi Arabia,92.24
HARD,25.9,30.0,RUS,2023 Saudi Arabia,92.433
SOFT,25.9,30.0,BOT,2023 Saudi Arabia,95.501
MEDIUM,25.9,30.0,HAM,2023 Saudi Arabia,93.024
HARD,25.9,30.0,SAI,2023 Saudi Arabia,92.822
HARD,25.9,30.0,LEC,2023 Saudi Arabia,96.267
HARD,25.9,30.0,OCO,2023 Saudi Arabia,94.312
HARD,25.9,30.3,GAS,2023 Saudi Arabia,93.392
HARD,25.9,30.3,MAG,2023 Saudi Arabia,94.043
HARD,25.9,30.3,TSU,2023 Saudi Arabia,93.931
HARD,25.9,30.3,HUL,2023 Saudi Arabia,93.78
MEDIUM,25.9,30.3,ZHO,2023 Saudi Arabia,94.105
HARD,25.9,30.3,DEV,2023 Saudi Arabia,93.925
HARD,25.9,30.3,PIA,2023 Saudi Arabia,94.618
MEDIUM,25.9,30.3,SAR,2023 Saudi Arabia,96.175
MEDIUM,25.9,30.3,NOR,2023 Saudi Arabia,95.307
MEDIUM,17.4,34.4,RUS,2023 Australia,97.854
MEDIUM,17.4,34.4,HAM,2023 Australia,100.229
MEDIUM,17.4,34.4,VER,2023 Australia,101.571
MEDIUM,17.4,34.4,SAI,2023 Australia,103.866
MEDIUM,17.4,34.4,ALO,2023 Australia,105.543
MEDIUM,17.4,34.4,ALB,2023 Australia,106.373
MEDIUM,17.4,34.4,STR,2023 Australia,108.052
SOFT,17.4,34.4,GAS,2023 Australia,110.293
MEDIUM,17.4,34.4,HUL,2023 Australia,111.408
MEDIUM,17.4,34.4,TSU,2023 Australia,113.776
MEDIUM,17.4,34.4,NOR,2023 Australia,116.566
MEDIUM,17.4,34.4,MAG,2023 Australia,118.026
MEDIUM,17.4,34.4,PIA,2023 Australia,118.915
HARD,17.4,34.4,DEV,2023 Australia,119.887
SOFT,17.4,34.4,OCO,2023 Australia,122.304
SOFT,17.4,34.4,ZHO,2023 Australia,129.967
HARD,17.4,34.4,SAR,2023 Australia,131.454
HARD,17.4,34.4,PER,2023 Australia,132.096
SOFT,17.4,34.4,BOT,2023 Australia,137.156
MEDIUM,17.6,34.1,RUS,2023 Australia,133.298
MEDIUM,17.6,34.1,HAM,2023 Australia,132.287
MEDIUM,17.6,34.1,VER,2023 Australia,132.105
MEDIUM,17.6,34.1,SAI,2023 Australia,131.411
MEDIUM,17.6,34.1,ALO,2023 Australia,130.728
MEDIUM,17.6,34.1,ALB,2023 Australia,130.798
MEDIUM,17.6,34.1,STR,2023 Australia,131.142
SOFT,17.6,34.1,GAS,2023 Australia,131.323
MEDIUM,17.6,34.1,HUL,2023 Australia,131.316
MEDIUM,17.6,34.1,TSU,2023 Australia,130.201
MEDIUM,17.6,34.1,NOR,2023 Australia,127.813
MEDIUM,17.6,34.1,MAG,2023 Australia,127.597
MEDIUM,17.6,34.1,PIA,2023 Australia,127.15
HARD,17.6,34.1,DEV,2023 Australia,127.5
HARD,17.6,34.1,OCO,2023 Australia,126.286
HARD,17.6,34.1,ZHO,2023 Australia,119.863
HARD,17.6,34.1,BOT,2023 Australia,114.147
MEDIUM,17.6,34.2,PER,2023 Australia,131.789
MEDIUM,17.6,34.2,SAR,2023 Australia,133.1
MEDIUM,17.6,34.3,RUS,2023 Australia,132.017
MEDIUM,17.6,34.3,HAM,2023 Australia,131.362
MEDIUM,17.6,34.3,VER,2023 Australia,130.657
MEDIUM,17.6,34.3,SAI,2023 Australia,129.958
MEDIUM,17.6,34.3,ALO,2023 Australia,129.502
MEDIUM,17.6,34.3,ALB,2023 Australia,129.355
MEDIUM,17.6,34.3,STR,2023 Australia,127.757
SOFT,17.6,34.3,GAS,2023 Australia,125.832
MEDIUM,17.6,34.3,HUL,2023 Australia,125.204
MEDIUM,17.6,34.3,TSU,2023 Australia,124.796
MEDIUM,17.6,34.3,NOR,2023 Australia,124.797
MEDIUM,17.6,34.3,MAG,2023 Australia,124.025
MEDIUM,17.6,34.3,PIA,2023 Australia,124.169
HARD,17.6,34.3,DEV,2023 Australia,123.952
HARD,17.6,34.3,OCO,2023 Australia,123.289
HARD,17.6,34.3,ZHO,2023 Australia,123.71
HARD,17.6,34.3,BOT,2023 Australia,122.845
HARD,17.6,34.3,PER,2023 Australia,110.649
HARD,17.6,34.3,SAR,2023 Australia,110.807
MEDIUM,17.8,34.3,RUS,2023 Australia,83.134
MEDIUM,17.8,34.3,HAM,2023 Australia,83.295
MEDIUM,17.8,34.3,VER,2023 Australia,83.391
MEDIUM,17.8,34.3,SAI,2023 Australia,83.889
MEDIUM,17.8,34.3,ALO,2023 Australia,84.293
MEDIUM,17.8,34.3,ALB,2023 Australia,84.327
MEDIUM,17.8,34.3,STR,2023 Australia,84.385
SOFT,17.8,34.3,GAS,2023 Australia,84.671
MEDIUM,17.8,34.3,HUL,2023 Australia,84.833
MEDIUM,17.8,34.3,TSU,2023 Australia,85.299
MEDIUM,17.8,34.3,NOR,2023 Australia,85.444
MEDIUM,17.8,34.3,MAG,2023 Australia,85.406
MEDIUM,17.8,34.3,PIA,2023 Australia,85.428
HARD,17.8,34.3,DEV,2023 Australia,85.259
HARD,17.8,34.3,OCO,2023 Australia,85.603
HARD,17.8,34.3,ZHO,2023 Australia,85.204
HARD,17.8,34.3,PER,2023 Australia,85.108
HARD,17.8,34.3,BOT,2023 Australia,86.356
HARD,17.8,34.3,SAR,2023 Australia,85.804
MEDIUM,17.8,34.0,RUS,2023 Australia,83.134
MEDIUM,17.8,34.0,HAM,2023 Australia,83.17
MEDIUM,17.8,34.0,VER,2023 Australia,83.104
MEDIUM,17.8,34.0,SAI,2023 Australia,83.217
MEDIUM,17.8,34.0,ALO,2023 Australia,83.29
MEDIUM,17.8,34.0,ALB,2023 Australia,83.639
MEDIUM,17.8,34.0,STR,2023 Australia,83.937
SOFT,17.8,34.0,GAS,2023 Australia,84.29
MEDIUM,17.8,34.0,HUL,2023 Australia,84.295
MEDIUM,17.8,34.0,TSU,2023 Australia,84.62
MEDIUM,17.8,34.0,NOR,2023 Australia,84.732
MEDIUM,17.8,34.0,MAG,2023 Australia,85.054
MEDIUM,17.8,34.0,PIA,2023 Australia,84.996
HARD,17.8,34.0,DEV,2023 Australia,85.025
HARD,17.8,34.0,OCO,2023 Australia,84.974
HARD,17.8,34.0,ZHO,2023 Australia,84.847
HARD,17.8,34.0,PER,2023 Australia,84.501
HARD,17.8,34.0,BOT,2023 Australia,84.849
HARD,17.8,34.0,SAR,2023 Australia,85.136
MEDIUM,17.7,33.7,RUS,2023 Australia,83.159
MEDIUM,17.7,33.7,HAM,2023 Australia,82.89
MEDIUM,17.7,33.7,VER,2023 Australia,82.843
MEDIUM,17.7,33.7,SAI,2023 Australia,82.809
MEDIUM,17.7,33.7,ALO,2023 Australia,82.603
MEDIUM,17.7,33.7,ALB,2023 Australia,83.349
MEDIUM,17.7,33.7,STR,2023 Australia,83.076
SOFT,17.8,33.7,GAS,2023 Australia,83.529
MEDIUM,17.8,33.7,HUL,2023 Australia,83.539
MEDIUM,17.8,33.7,TSU,2023 Australia,84.11
MEDIUM,17.8,33.7,NOR,2023 Australia,83.858
MEDIUM,17.8,33.7,MAG,2023 Australia,83.956
MEDIUM,17.8,33.7,PIA,2023 Australia,84.052
HARD,17.8,33.7,DEV,2023 Australia,84.18
HARD,17.8,33.7,OCO,2023 Australia,83.963
HARD,17.8,33.7,PER,2023 Australia,83.584
HARD,17.8,33.7,ZHO,2023 Australia,84.856
HARD,17.8,33.7,BOT,2023 Australia,84.331
HARD,17.8,33.7,SAR,2023 Australia,84.319
MEDIUM,17.8,33.7,HAM,2023 Australia,94.144
MEDIUM,17.8,33.7,VER,2023 Australia,95.07
MEDIUM,17.8,33.7,ALO,2023 Australia,95.355
MEDIUM,17.8,33.7,STR,2023 Australia,98.03
SOFT,17.8,33.7,GAS,2023 Australia,96.571
MEDIUM,17.8,33.7,HUL,2023 Australia,99.166
MEDIUM,17.8,33.7,RUS,2023 Australia,107.537
MEDIUM,17.8,33.7,SAI,2023 Australia,108.202
MEDIUM,17.8,33.7,TSU,2023 Australia,101.839
MEDIUM,17.8,33.7,NOR,2023 Australia,102.393
MEDIUM,17.8,33.7,PIA,2023 Australia,101.556
HARD,17.8,33.7,DEV,2023 Australia,101.827
HARD,17.8,33.7,OCO,2023 Australia,101.541
HARD,17.8,33.7,PER,2023 Australia,101.11
HARD,17.8,33.7,ZHO,2023 Australia,101.268
HARD,17.8,33.7,BOT,2023 Australia,103.169
HARD,17.8,33.7,SAR,2023 Australia,102.694
MEDIUM,17.8,33.7,MAG,2023 Australia,117.79
HARD,18.0,32.9,HAM,2023 Australia,123.62
HARD,18.0,32.9,VER,2023 Australia,87.827
HARD,18.0,32.9,ALO,2023 Australia,88.668
HARD,18.0,32.9,GAS,2023 Australia,89.037
HARD,18.0,32.9,RUS,2023 Australia,89.218
HARD,18.0,32.9,STR,2023 Australia,90.499
HARD,18.0,32.9,HUL,2023 Australia,90.264
HARD,18.0,32.9,TSU,2023 Australia,90.664
HARD,18.0,32.9,NOR,2023 Australia,90.926
HARD,18.0,32.9,SAI,2023 Australia,90.864
HARD,18.0,32.9,PIA,2023 Australia,91.821
HARD,18.0,32.9,ZHO,2023 Australia,91.657
HARD,18.0,32.9,OCO,2023 Australia,92.567
HARD,18.0,32.9,MAG,2023 Australia,92.162
MEDIUM,18.0,32.9,SAR,2023 Australia,92.633
HARD,18.0,32.9,PER,2023 Australia,93.436
MEDIUM,18.0,32.9,DEV,2023 Australia,94.287
HARD,18.0,32.9,BOT,2023 Australia,94.202
HARD,18.0,33.0,HAM,2023 Australia,83.79
HARD,18.0,33.0,VER,2023 Australia,83.46
HARD,18.0,33.0,ALO,2023 Australia,84.644
HARD,18.0,33.0,GAS,2023 Australia,84.459
HARD,18.0,33.0,RUS,2023 Australia,84.617
HARD,18.0,33.0,STR,2023 Australia,84.738
HARD,18.0,33.0,HUL,2023 Australia,84.823
HARD,18.0,33.0,TSU,2023 Australia,84.878
HARD,18.0,33.0,SAI,2023 Australia,84.433
HARD,18.0,33.0,NOR,2023 Australia,85.817
HARD,18.0,33.0,PIA,2023 Australia,85.221
HARD,18.0,33.0,ZHO,2023 Australia,85.23
HARD,18.0,33.0,OCO,2023 Australia,85.266
HARD,18.0,33.0,MAG,2023 Australia,85.389
MEDIUM,18.0,33.0,SAR,2023 Australia,85.76
HARD,18.0,33.0,PER,2023 Australia,86.003
MEDIUM,18.0,33.0,DEV,2023 Australia,85.891
HARD,18.0,33.0,BOT,2023 Australia,85.889
HARD,18.0,33.0,VER,2023 Australia,81.994
HARD,18.0,33.0,HAM,2023 Australia,84.616
HARD,18.0,33.0,ALO,2023 Australia,83.321
HARD,18.0,33.0,GAS,2023 Australia,83.647
HARD,18.0,33.0,RUS,2023 Australia,83.169
HARD,18.0,33.0,STR,2023 Australia,83.277
HARD,18.0,33.0,HUL,2023 Australia,83.261
HARD,18.0,33.0,SAI,2023 Australia,83.199
HARD,18.0,33.0,TSU,2023 Australia,84.596
HARD,18.0,33.0,NOR,2023 Australia,83.775
HARD,18.0,33.0,PIA,2023 Australia,83.759
HARD,18.0,33.0,ZHO,2023 Australia,83.869
HARD,18.0,33.0,OCO,2023 Australia,83.841
HARD,18.0,33.0,MAG,2023 Australia,83.863
MEDIUM,18.0,33.0,SAR,2023 Australia,84.08
HARD,18.0,33.0,PER,2023 Australia,83.982
MEDIUM,18.0,33.0,DEV,2023 Australia,84.118
HARD,18.0,33.0,BOT,2023 Australia,84.397
HARD,18.0,32.9,VER,2023 Australia,83.286
HARD,18.0,32.9,HAM,2023 Australia,83.771
HARD,18.0,32.9,ALO,2023 Australia,83.634
HARD,18.0,32.9,RUS,2023 Australia,83.705
HARD,18.0,32.9,GAS,2023 Australia,84.568
HARD,18.0,32.9,STR,2023 Australia,83.802
HARD,18.0,32.9,HUL,2023 Australia,83.719
HARD,18.0,32.9,SAI,2023 Australia,82.862
HARD,18.0,32.9,TSU,2023 Australia,83.629
HARD,18.0,32.9,NOR,2023 Australia,83.54
HARD,18.0,32.9,PIA,2023 Australia,83.496
HARD,18.0,32.9,ZHO,2023 Australia,83.411
HARD,18.0,32.8,OCO,2023 Australia,83.486
HARD,18.0,32.8,MAG,2023 Australia,83.538
HARD,18.0,32.8,PER,2023 Australia,83.052
MEDIUM,18.0,32.8,SAR,2023 Australia,84.245
MEDIUM,18.0,32.8,DEV,2023 Australia,83.579
HARD,18.0,32.8,BOT,2023 Australia,83.394
HARD,18.0,32.8,VER,2023 Australia,82.869
HARD,18.0,32.8,HAM,2023 Australia,83.618
HARD,18.0,32.8,ALO,2023 Australia,83.424
HARD,18.0,32.8,RUS,2023 Australia,83.073
HARD,18.0,32.8,GAS,2023 Australia,83.268
HARD,18.0,32.8,STR,2023 Australia,83.271
HARD,18.0,32.8,SAI,2023 Australia,82.958
HARD,18.0,32.8,HUL,2023 Australia,84.129
HARD,18.0,32.8,NOR,2023 Australia,83.307
HARD,18.0,32.8,TSU,2023 Australia,84.369
HARD,18.0,32.8,PIA,2023 Australia,83.56
